zheyou73v0_A02	0	100000	22775	35301	100000	0.3530100
zheyou73v0_A02	20000	120000	26408	45069	100000	0.4506900
zheyou73v0_A02	40000	140000	32989	59193	100000	0.5919300
zheyou73v0_A02	60000	160000	50507	64106	100000	0.6410600
zheyou73v0_A02	80000	180000	61284	70580	100000	0.7058000
zheyou73v0_A02	100000	200000	54476	76869	100000	0.7686900
zheyou73v0_A02	120000	220000	57828	85313	100000	0.8531300
zheyou73v0_A02	140000	240000	59795	87147	100000	0.8714700
zheyou73v0_A02	160000	260000	40500	85557	100000	0.8555700
zheyou73v0_A02	180000	280000	31392	83228	100000	0.8322800
zheyou73v0_A02	200000	300000	36762	84738	100000	0.8473800
zheyou73v0_A02	220000	320000	34292	81546	100000	0.8154600
zheyou73v0_A02	240000	340000	31240	78435	100000	0.7843500
zheyou73v0_A02	260000	360000	33283	78085	100000	0.7808500
zheyou73v0_A02	280000	380000	35211	78353	100000	0.7835300
zheyou73v0_A02	300000	400000	33955	76652	100000	0.7665200
zheyou73v0_A02	320000	420000	37877	78317	100000	0.7831700
zheyou73v0_A02	340000	440000	41349	80774	100000	0.8077400
zheyou73v0_A02	360000	460000	46164	82840	100000	0.8284000
zheyou73v0_A02	380000	480000	44625	83527	100000	0.8352700
zheyou73v0_A02	400000	500000	46518	82361	100000	0.8236100
zheyou73v0_A02	420000	520000	114409	84131	100000	0.8413100
zheyou73v0_A02	440000	540000	129639	85771	100000	0.8577100
zheyou73v0_A02	460000	560000	130390	86352	100000	0.8635200
zheyou73v0_A02	480000	580000	132925	84286	100000	0.8428600
zheyou73v0_A02	500000	600000	122443	75976	100000	0.7597600
zheyou73v0_A02	520000	620000	49311	66846	100000	0.6684600
zheyou73v0_A02	540000	640000	25261	51588	100000	0.5158800
zheyou73v0_A02	560000	660000	12896	38299	100000	0.3829900
zheyou73v0_A02	580000	680000	7803	37452	100000	0.3745200
zheyou73v0_A02	600000	700000	15324	47388	100000	0.4738800
zheyou73v0_A02	620000	720000	18197	51347	100000	0.5134700
zheyou73v0_A02	640000	740000	26598	61478	100000	0.6147800
zheyou73v0_A02	660000	760000	29362	66999	100000	0.6699900
zheyou73v0_A02	680000	780000	39207	72345	100000	0.7234500
zheyou73v0_A02	700000	800000	41144	74119	100000	0.7411900
zheyou73v0_A02	720000	820000	40166	73034	100000	0.7303400
zheyou73v0_A02	740000	840000	41290	77028	100000	0.7702800
zheyou73v0_A02	760000	860000	48811	86335	100000	0.8633500
zheyou73v0_A02	780000	880000	46263	86781	100000	0.8678100
zheyou73v0_A02	800000	900000	43376	83890	100000	0.8389000
zheyou73v0_A02	820000	920000	46361	88119	100000	0.8811900
zheyou73v0_A02	840000	940000	46089	87771	100000	0.8777100
zheyou73v0_A02	860000	960000	45524	87089	100000	0.8708900
zheyou73v0_A02	880000	980000	41697	87657	100000	0.8765700
zheyou73v0_A02	900000	1000000	41250	90071	100000	0.9007100
zheyou73v0_A02	920000	1020000	38118	90185	100000	0.9018500
zheyou73v0_A02	940000	1040000	36760	89403	100000	0.8940300
zheyou73v0_A02	960000	1060000	36686	89539	100000	0.8953900
zheyou73v0_A02	980000	1080000	44290	87595	100000	0.8759500
zheyou73v0_A02	1000000	1100000	48748	88460	100000	0.8846000
zheyou73v0_A02	1020000	1120000	52384	89627	100000	0.8962700
zheyou73v0_A02	1040000	1140000	51943	90636	100000	0.9063600
zheyou73v0_A02	1060000	1160000	49593	90528	100000	0.9052800
zheyou73v0_A02	1080000	1180000	46795	93404	100000	0.9340400
zheyou73v0_A02	1100000	1200000	43256	90893	100000	0.9089300
zheyou73v0_A02	1120000	1220000	43152	89754	100000	0.8975400
zheyou73v0_A02	1140000	1240000	45553	86741	100000	0.8674100
zheyou73v0_A02	1160000	1260000	49516	86994	100000	0.8699400
zheyou73v0_A02	1180000	1280000	46695	86025	100000	0.8602500
zheyou73v0_A02	1200000	1300000	50618	88537	100000	0.8853700
zheyou73v0_A02	1220000	1320000	51600	90610	100000	0.9061000
zheyou73v0_A02	1240000	1340000	49158	91113	100000	0.9111300
zheyou73v0_A02	1260000	1360000	46061	88644	100000	0.8864400
zheyou73v0_A02	1280000	1380000	49909	87906	100000	0.8790600
zheyou73v0_A02	1300000	1400000	51199	87946	100000	0.8794600
zheyou73v0_A02	1320000	1420000	51352	88181	100000	0.8818100
zheyou73v0_A02	1340000	1440000	54772	91547	100000	0.9154700
zheyou73v0_A02	1360000	1460000	55534	94333	100000	0.9433300
zheyou73v0_A02	1380000	1480000	51559	94643	100000	0.9464300
zheyou73v0_A02	1400000	1500000	45664	94088	100000	0.9408800
zheyou73v0_A02	1420000	1520000	44952	93957	100000	0.9395700
zheyou73v0_A02	1440000	1540000	43485	93529	100000	0.9352900
zheyou73v0_A02	1460000	1560000	46454	92309	100000	0.9230900
zheyou73v0_A02	1480000	1580000	46164	90521	100000	0.9052100
zheyou73v0_A02	1500000	1600000	45804	88912	100000	0.8891200
zheyou73v0_A02	1520000	1620000	47056	87695	100000	0.8769500
zheyou73v0_A02	1540000	1640000	45167	85201	100000	0.8520100
zheyou73v0_A02	1560000	1660000	35837	78742	100000	0.7874200
zheyou73v0_A02	1580000	1680000	41906	82593	100000	0.8259300
zheyou73v0_A02	1600000	1700000	47063	84680	100000	0.8468000
zheyou73v0_A02	1620000	1720000	49678	86190	100000	0.8619000
zheyou73v0_A02	1640000	1740000	50879	86579	100000	0.8657900
zheyou73v0_A02	1660000	1760000	57579	93298	100000	0.9329800
zheyou73v0_A02	1680000	1780000	55424	90822	100000	0.9082200
zheyou73v0_A02	1700000	1800000	50855	89738	100000	0.8973800
zheyou73v0_A02	1720000	1820000	52859	89545	100000	0.8954500
zheyou73v0_A02	1740000	1840000	47617	81174	100000	0.8117400
zheyou73v0_A02	1760000	1860000	38150	65068	100000	0.6506800
zheyou73v0_A02	1780000	1880000	26609	49709	100000	0.4970900
zheyou73v0_A02	1800000	1900000	19364	34123	100000	0.3412300
zheyou73v0_A02	1820000	1920000	4933	19928	100000	0.1992800
zheyou73v0_A02	1840000	1940000	1199	12726	100000	0.1272600
zheyou73v0_A02	1860000	1960000	804	11468	100000	0.1146800
zheyou73v0_A02	1880000	1980000	1066	12334	100000	0.1233400
zheyou73v0_A02	1900000	2000000	1466	13180	100000	0.1318000
zheyou73v0_A02	1920000	2020000	5695	20291	100000	0.2029100
zheyou73v0_A02	1940000	2040000	11909	34687	100000	0.3468700
zheyou73v0_A02	1960000	2060000	16397	44804	100000	0.4480400
zheyou73v0_A02	1980000	2080000	26598	57946	100000	0.5794600
zheyou73v0_A02	2000000	2100000	34461	73007	100000	0.7300700
zheyou73v0_A02	2020000	2120000	36876	76636	100000	0.7663600
zheyou73v0_A02	2040000	2140000	35654	71840	100000	0.7184000
zheyou73v0_A02	2060000	2160000	34748	71163	100000	0.7116300
zheyou73v0_A02	2080000	2180000	27405	63644	100000	0.6364400
zheyou73v0_A02	2100000	2200000	21447	54783	100000	0.5478300
zheyou73v0_A02	2120000	2220000	16892	48540	100000	0.4854000
zheyou73v0_A02	2140000	2240000	21728	55575	100000	0.5557500
zheyou73v0_A02	2160000	2260000	26777	64216	100000	0.6421600
zheyou73v0_A02	2180000	2280000	30647	73527	100000	0.7352700
zheyou73v0_A02	2200000	2300000	33370	81208	100000	0.8120800
zheyou73v0_A02	2220000	2320000	39642	90057	100000	0.9005700
zheyou73v0_A02	2240000	2340000	38339	87750	100000	0.8775000
zheyou73v0_A02	2260000	2360000	39821	87587	100000	0.8758700
zheyou73v0_A02	2280000	2380000	39777	87574	100000	0.8757400
zheyou73v0_A02	2300000	2400000	44969	89999	100000	0.8999900
zheyou73v0_A02	2320000	2420000	42998	89957	100000	0.8995700
zheyou73v0_A02	2340000	2440000	43427	93157	100000	0.9315700
zheyou73v0_A02	2360000	2460000	45530	92489	100000	0.9248900
zheyou73v0_A02	2380000	2480000	45385	93411	100000	0.9341100
zheyou73v0_A02	2400000	2500000	42456	91516	100000	0.9151600
zheyou73v0_A02	2420000	2520000	42962	91091	100000	0.9109100
zheyou73v0_A02	2440000	2540000	42513	90501	100000	0.9050100
zheyou73v0_A02	2460000	2560000	42273	91435	100000	0.9143500
zheyou73v0_A02	2480000	2580000	44468	91661	100000	0.9166100
zheyou73v0_A02	2500000	2600000	45315	90636	100000	0.9063600
zheyou73v0_A02	2520000	2620000	45112	86324	100000	0.8632400
zheyou73v0_A02	2540000	2640000	47098	87882	100000	0.8788200
zheyou73v0_A02	2560000	2660000	41170	83549	100000	0.8354900
zheyou73v0_A02	2580000	2680000	41360	81706	100000	0.8170600
zheyou73v0_A02	2600000	2700000	44088	84289	100000	0.8428900
zheyou73v0_A02	2620000	2720000	46638	87007	100000	0.8700700
zheyou73v0_A02	2640000	2740000	46133	84817	100000	0.8481700
zheyou73v0_A02	2660000	2760000	56208	89705	100000	0.8970500
zheyou73v0_A02	2680000	2780000	59542	92094	100000	0.9209400
zheyou73v0_A02	2700000	2800000	60279	91115	100000	0.9111500
zheyou73v0_A02	2720000	2820000	56397	91198	100000	0.9119800
zheyou73v0_A02	2740000	2840000	54607	90569	100000	0.9056900
zheyou73v0_A02	2760000	2860000	50884	89119	100000	0.8911900
zheyou73v0_A02	2780000	2880000	55185	87914	100000	0.8791400
zheyou73v0_A02	2800000	2900000	56139	88113	100000	0.8811300
zheyou73v0_A02	2820000	2920000	62748	90474	100000	0.9047400
zheyou73v0_A02	2840000	2940000	59510	88499	100000	0.8849900
zheyou73v0_A02	2860000	2960000	54224	87664	100000	0.8766400
zheyou73v0_A02	2880000	2980000	49939	88060	100000	0.8806000
zheyou73v0_A02	2900000	3000000	50427	88119	100000	0.8811900
zheyou73v0_A02	2920000	3020000	47052	88145	100000	0.8814500
zheyou73v0_A02	2940000	3040000	54120	92125	100000	0.9212500
zheyou73v0_A02	2960000	3060000	56662	92747	100000	0.9274700
zheyou73v0_A02	2980000	3080000	51315	89733	100000	0.8973300
zheyou73v0_A02	3000000	3100000	46424	89981	100000	0.8998100
zheyou73v0_A02	3020000	3120000	43981	88645	100000	0.8864500
zheyou73v0_A02	3040000	3140000	35183	81229	100000	0.8122900
zheyou73v0_A02	3060000	3160000	27480	74306	100000	0.7430600
zheyou73v0_A02	3080000	3180000	20462	60431	100000	0.6043100
zheyou73v0_A02	3100000	3200000	13531	48067	100000	0.4806700
zheyou73v0_A02	3120000	3220000	12669	46625	100000	0.4662500
zheyou73v0_A02	3140000	3240000	20774	54772	100000	0.5477200
zheyou73v0_A02	3160000	3260000	28361	62604	100000	0.6260400
zheyou73v0_A02	3180000	3280000	37836	75926	100000	0.7592600
zheyou73v0_A02	3200000	3300000	44318	81442	100000	0.8144200
zheyou73v0_A02	3220000	3320000	50563	83828	100000	0.8382800
zheyou73v0_A02	3240000	3340000	54045	83258	100000	0.8325800
zheyou73v0_A02	3260000	3360000	51685	82006	100000	0.8200600
zheyou73v0_A02	3280000	3380000	49950	85136	100000	0.8513600
zheyou73v0_A02	3300000	3400000	53823	92205	100000	0.9220500
zheyou73v0_A02	3320000	3420000	47475	90943	100000	0.9094300
zheyou73v0_A02	3340000	3440000	40995	89559	100000	0.8955900
zheyou73v0_A02	3360000	3460000	39486	87856	100000	0.8785600
zheyou73v0_A02	3380000	3480000	37297	87790	100000	0.8779000
zheyou73v0_A02	3400000	3500000	30809	85462	100000	0.8546200
zheyou73v0_A02	3420000	3520000	31126	85645	100000	0.8564500
zheyou73v0_A02	3440000	3540000	32900	86509	100000	0.8650900
zheyou73v0_A02	3460000	3560000	37793	84200	100000	0.8420000
zheyou73v0_A02	3480000	3580000	33324	72976	100000	0.7297600
zheyou73v0_A02	3500000	3600000	32019	66123	100000	0.6612300
zheyou73v0_A02	3520000	3620000	37554	67642	100000	0.6764200
zheyou73v0_A02	3540000	3640000	37987	60901	100000	0.6090100
zheyou73v0_A02	3560000	3660000	27225	47410	100000	0.4741000
zheyou73v0_A02	3580000	3680000	26132	40545	100000	0.4054500
zheyou73v0_A02	3600000	3700000	28133	43988	100000	0.4398800
zheyou73v0_A02	3620000	3720000	16759	30923	100000	0.3092300
zheyou73v0_A02	3640000	3740000	9760	28127	100000	0.2812700
zheyou73v0_A02	3660000	3760000	10009	30981	100000	0.3098100
zheyou73v0_A02	3680000	3780000	10251	34462	100000	0.3446200
zheyou73v0_A02	3700000	3800000	8812	31682	100000	0.3168200
zheyou73v0_A02	3720000	3820000	12178	36550	100000	0.3655000
zheyou73v0_A02	3740000	3840000	12438	41582	100000	0.4158200
zheyou73v0_A02	3760000	3860000	14077	50776	100000	0.5077600
zheyou73v0_A02	3780000	3880000	15497	56897	100000	0.5689700
zheyou73v0_A02	3800000	3900000	12998	59855	100000	0.5985500
zheyou73v0_A02	3820000	3920000	10852	59281	100000	0.5928100
zheyou73v0_A02	3840000	3940000	13684	62110	100000	0.6211000
zheyou73v0_A02	3860000	3960000	22151	69007	100000	0.6900700
zheyou73v0_A02	3880000	3980000	27315	75182	100000	0.7518200
zheyou73v0_A02	3900000	4000000	38684	80650	100000	0.8065000
zheyou73v0_A02	3920000	4020000	44766	85427	100000	0.8542700
zheyou73v0_A02	3940000	4040000	44939	87534	100000	0.8753400
zheyou73v0_A02	3960000	4060000	44815	87130	100000	0.8713000
zheyou73v0_A02	3980000	4080000	72712	90089	100000	0.9008900
zheyou73v0_A02	4000000	4100000	67730	79638	100000	0.7963800
zheyou73v0_A02	4020000	4120000	63956	80956	100000	0.8095600
zheyou73v0_A02	4040000	4140000	63205	78889	100000	0.7888900
zheyou73v0_A02	4060000	4160000	53122	61235	100000	0.6123500
zheyou73v0_A02	4080000	4180000	22146	51475	100000	0.5147500
zheyou73v0_A02	4100000	4200000	13964	44802	100000	0.4480200
zheyou73v0_A02	4120000	4220000	10254	31867	100000	0.3186700
zheyou73v0_A02	4140000	4240000	4627	17448	100000	0.1744800
zheyou73v0_A02	4160000	4260000	6102	19924	100000	0.1992400
zheyou73v0_A02	4180000	4280000	2363	11833	100000	0.1183300
zheyou73v0_A02	4200000	4300000	2140	10566	100000	0.1056600
zheyou73v0_A02	4220000	4320000	1965	9825	100000	0.0982500
zheyou73v0_A02	4240000	4340000	1808	7516	100000	0.0751600
zheyou73v0_A02	4260000	4360000	208	4537	100000	0.0453700
zheyou73v0_A02	4280000	4380000	692	6343	100000	0.0634300
zheyou73v0_A02	4300000	4400000	4945	22912	100000	0.2291200
zheyou73v0_A02	4320000	4420000	5708	23570	100000	0.2357000
zheyou73v0_A02	4340000	4440000	6277	28165	100000	0.2816500
zheyou73v0_A02	4360000	4460000	6796	33381	100000	0.3338100
zheyou73v0_A02	4380000	4480000	7020	38406	100000	0.3840600
zheyou73v0_A02	4400000	4500000	2789	22725	100000	0.2272500
zheyou73v0_A02	4420000	4520000	1892	20839	100000	0.2083900
zheyou73v0_A02	4440000	4540000	1438	18922	100000	0.1892200
zheyou73v0_A02	4460000	4560000	1476	18149	100000	0.1814900
zheyou73v0_A02	4480000	4580000	1151	14977	100000	0.1497700
zheyou73v0_A02	4500000	4600000	9407	28743	100000	0.2874300
zheyou73v0_A02	4520000	4620000	26165	45353	100000	0.4535300
zheyou73v0_A02	4540000	4640000	36831	59681	100000	0.5968100
zheyou73v0_A02	4560000	4660000	47475	72920	100000	0.7292000
zheyou73v0_A02	4580000	4680000	57096	87204	100000	0.8720400
zheyou73v0_A02	4600000	4700000	54483	88620	100000	0.8862000
zheyou73v0_A02	4620000	4720000	55100	90830	100000	0.9083000
zheyou73v0_A02	4640000	4740000	55391	91675	100000	0.9167500
zheyou73v0_A02	4660000	4760000	51718	92422	100000	0.9242200
zheyou73v0_A02	4680000	4780000	52136	91307	100000	0.9130700
zheyou73v0_A02	4700000	4800000	57561	89487	100000	0.8948700
zheyou73v0_A02	4720000	4820000	51940	88367	100000	0.8836700
zheyou73v0_A02	4740000	4840000	52060	88597	100000	0.8859700
zheyou73v0_A02	4760000	4860000	47333	81433	100000	0.8143300
zheyou73v0_A02	4780000	4880000	44766	79317	100000	0.7931700
zheyou73v0_A02	4800000	4900000	48864	82688	100000	0.8268800
zheyou73v0_A02	4820000	4920000	48045	83058	100000	0.8305800
zheyou73v0_A02	4840000	4940000	48276	84463	100000	0.8446300
zheyou73v0_A02	4860000	4960000	53878	90134	100000	0.9013400
zheyou73v0_A02	4880000	4980000	50396	85237	100000	0.8523700
zheyou73v0_A02	4900000	5000000	36119	72728	100000	0.7272800
