shengli3v0_A01	0	100000	9096	49103	100000	0.4910300
shengli3v0_A01	20000	120000	12544	62102	100000	0.6210200
shengli3v0_A01	40000	140000	11410	56885	100000	0.5688500
shengli3v0_A01	60000	160000	12353	58687	100000	0.5868700
shengli3v0_A01	80000	180000	13026	55308	100000	0.5530800
shengli3v0_A01	100000	200000	13013	57640	100000	0.5764000
shengli3v0_A01	120000	220000	14760	59053	100000	0.5905300
shengli3v0_A01	140000	240000	29425	67489	100000	0.6748900
shengli3v0_A01	160000	260000	33905	75300	100000	0.7530000
shengli3v0_A01	180000	280000	36921	82395	100000	0.8239500
shengli3v0_A01	200000	300000	42574	84401	100000	0.8440100
shengli3v0_A01	220000	320000	46275	87231	100000	0.8723100
shengli3v0_A01	240000	340000	39012	88646	100000	0.8864600
shengli3v0_A01	260000	360000	39671	86814	100000	0.8681400
shengli3v0_A01	280000	380000	40564	83567	100000	0.8356700
shengli3v0_A01	300000	400000	37382	78702	100000	0.7870200
shengli3v0_A01	320000	420000	37302	77376	100000	0.7737600
shengli3v0_A01	340000	440000	34284	69330	100000	0.6933000
shengli3v0_A01	360000	460000	33056	69558	100000	0.6955800
shengli3v0_A01	380000	480000	33742	72452	100000	0.7245200
shengli3v0_A01	400000	500000	33003	76829	100000	0.7682900
shengli3v0_A01	420000	520000	27657	71332	100000	0.7133200
shengli3v0_A01	440000	540000	26860	73569	100000	0.7356900
shengli3v0_A01	460000	560000	29428	76475	100000	0.7647500
shengli3v0_A01	480000	580000	26554	76451	100000	0.7645100
shengli3v0_A01	500000	600000	26262	76970	100000	0.7697000
shengli3v0_A01	520000	620000	27803	82698	100000	0.8269800
shengli3v0_A01	540000	640000	25713	85080	100000	0.8508000
shengli3v0_A01	560000	660000	22950	82164	100000	0.8216400
shengli3v0_A01	580000	680000	22506	78441	100000	0.7844100
shengli3v0_A01	600000	700000	24399	78511	100000	0.7851100
shengli3v0_A01	620000	720000	29992	80662	100000	0.8066200
shengli3v0_A01	640000	740000	35825	82871	100000	0.8287100
shengli3v0_A01	660000	760000	38944	85708	100000	0.8570800
shengli3v0_A01	680000	780000	41590	89734	100000	0.8973400
shengli3v0_A01	700000	800000	39321	86645	100000	0.8664500
shengli3v0_A01	720000	820000	33341	83000	100000	0.8300000
shengli3v0_A01	740000	840000	30063	80248	100000	0.8024800
shengli3v0_A01	760000	860000	28854	81067	100000	0.8106700
shengli3v0_A01	780000	880000	24310	71922	100000	0.7192200
shengli3v0_A01	800000	900000	25588	73828	100000	0.7382800
shengli3v0_A01	820000	920000	22979	67875	100000	0.6787500
shengli3v0_A01	840000	940000	24866	64621	100000	0.6462100
shengli3v0_A01	860000	960000	27865	62314	100000	0.6231400
shengli3v0_A01	880000	980000	34598	72494	100000	0.7249400
shengli3v0_A01	900000	1000000	34430	71376	100000	0.7137600
shengli3v0_A01	920000	1020000	43191	79669	100000	0.7966900
shengli3v0_A01	940000	1040000	48246	85968	100000	0.8596800
shengli3v0_A01	960000	1060000	46938	87267	100000	0.8726700
shengli3v0_A01	980000	1080000	47942	86396	100000	0.8639600
shengli3v0_A01	1000000	1100000	47853	87962	100000	0.8796200
shengli3v0_A01	1020000	1120000	40522	86048	100000	0.8604800
shengli3v0_A01	1040000	1140000	31759	83813	100000	0.8381300
shengli3v0_A01	1060000	1160000	27247	82246	100000	0.8224600
shengli3v0_A01	1080000	1180000	19490	77699	100000	0.7769900
shengli3v0_A01	1100000	1200000	18831	78941	100000	0.7894100
shengli3v0_A01	1120000	1220000	21331	81249	100000	0.8124900
shengli3v0_A01	1140000	1240000	22756	82292	100000	0.8229200
shengli3v0_A01	1160000	1260000	20579	78183	100000	0.7818300
shengli3v0_A01	1180000	1280000	22892	79116	100000	0.7911600
shengli3v0_A01	1200000	1300000	21612	75593	100000	0.7559300
shengli3v0_A01	1220000	1320000	21206	74125	100000	0.7412500
shengli3v0_A01	1240000	1340000	18672	69410	100000	0.6941000
shengli3v0_A01	1260000	1360000	19464	71669	100000	0.7166900
