ganganF73v0_A01	0	100000	19764	76180	100000	0.7618000
ganganF73v0_A01	20000	120000	20206	80050	100000	0.8005000
ganganF73v0_A01	40000	140000	22811	84474	100000	0.8447400
ganganF73v0_A01	60000	160000	24452	84369	100000	0.8436900
ganganF73v0_A01	80000	180000	25499	85639	100000	0.8563900
ganganF73v0_A01	100000	200000	26694	87681	100000	0.8768100
ganganF73v0_A01	120000	220000	27414	87821	100000	0.8782100
ganganF73v0_A01	140000	240000	25073	84748	100000	0.8474800
ganganF73v0_A01	160000	260000	26721	86980	100000	0.8698000
ganganF73v0_A01	180000	280000	26631	84556	100000	0.8455600
ganganF73v0_A01	200000	300000	24827	82443	100000	0.8244300
ganganF73v0_A01	220000	320000	25532	82605	100000	0.8260500
ganganF73v0_A01	240000	340000	26525	86810	100000	0.8681000
ganganF73v0_A01	260000	360000	22491	81658	100000	0.8165800
ganganF73v0_A01	280000	380000	22707	83048	100000	0.8304800
ganganF73v0_A01	300000	400000	24108	83776	100000	0.8377600
ganganF73v0_A01	320000	420000	22751	83516	100000	0.8351600
ganganF73v0_A01	340000	440000	24762	83843	100000	0.8384300
ganganF73v0_A01	360000	460000	24561	85199	100000	0.8519900
ganganF73v0_A01	380000	480000	26759	85796	100000	0.8579600
ganganF73v0_A01	400000	500000	26790	86490	100000	0.8649000
ganganF73v0_A01	420000	520000	29867	86817	100000	0.8681700
ganganF73v0_A01	440000	540000	34843	89176	100000	0.8917600
ganganF73v0_A01	460000	560000	42667	92318	100000	0.9231800
ganganF73v0_A01	480000	580000	44225	92775	100000	0.9277500
ganganF73v0_A01	500000	600000	46742	93729	100000	0.9372900
ganganF73v0_A01	520000	620000	44537	94017	100000	0.9401700
ganganF73v0_A01	540000	640000	37631	88560	100000	0.8856000
ganganF73v0_A01	560000	660000	32543	86347	100000	0.8634700
ganganF73v0_A01	580000	680000	31382	86741	100000	0.8674100
ganganF73v0_A01	600000	700000	27983	83815	100000	0.8381500
ganganF73v0_A01	620000	720000	28144	82321	100000	0.8232100
ganganF73v0_A01	640000	740000	30860	85540	100000	0.8554000
ganganF73v0_A01	660000	760000	37649	87528	100000	0.8752800
ganganF73v0_A01	680000	780000	43728	87779	100000	0.8777900
ganganF73v0_A01	700000	800000	44824	88383	100000	0.8838300
ganganF73v0_A01	720000	820000	44369	87980	100000	0.8798000
ganganF73v0_A01	740000	840000	50779	89361	100000	0.8936100
ganganF73v0_A01	760000	860000	46901	89090	100000	0.8909000
ganganF73v0_A01	780000	880000	48341	89726	100000	0.8972600
ganganF73v0_A01	800000	900000	46303	89041	100000	0.8904100
ganganF73v0_A01	820000	920000	45471	88635	100000	0.8863500
ganganF73v0_A01	840000	940000	36105	88144	100000	0.8814400
ganganF73v0_A01	860000	960000	30992	85812	100000	0.8581200
ganganF73v0_A01	880000	980000	20471	84507	100000	0.8450700
ganganF73v0_A01	900000	1000000	23450	88116	100000	0.8811600
ganganF73v0_A01	920000	1020000	21599	87402	100000	0.8740200
ganganF73v0_A01	940000	1040000	22547	81412	100000	0.8141200
ganganF73v0_A01	960000	1060000	24856	83713	100000	0.8371300
ganganF73v0_A01	980000	1080000	25439	83848	100000	0.8384800
ganganF73v0_A01	1000000	1100000	23285	81537	100000	0.8153700
ganganF73v0_A01	1020000	1120000	26036	83847	100000	0.8384700
ganganF73v0_A01	1040000	1140000	26022	89916	100000	0.8991600
ganganF73v0_A01	1060000	1160000	23631	87008	100000	0.8700800
ganganF73v0_A01	1080000	1180000	22879	84506	100000	0.8450600
ganganF73v0_A01	1100000	1200000	24495	86456	100000	0.8645600
ganganF73v0_A01	1120000	1220000	21447	84367	100000	0.8436700
ganganF73v0_A01	1140000	1240000	20888	81461	100000	0.8146100
ganganF73v0_A01	1160000	1260000	23554	84196	100000	0.8419600
ganganF73v0_A01	1180000	1280000	22381	82418	100000	0.8241800
ganganF73v0_A01	1200000	1300000	18503	73727	100000	0.7372700
ganganF73v0_A01	1220000	1320000	23801	76062	100000	0.7606200
ganganF73v0_A01	1240000	1340000	24594	74831	100000	0.7483100
ganganF73v0_A01	1260000	1360000	25402	70554	100000	0.7055400
ganganF73v0_A01	1280000	1380000	27626	73718	100000	0.7371800
ganganF73v0_A01	1300000	1400000	28845	78971	100000	0.7897100
ganganF73v0_A01	1320000	1420000	25630	78094	100000	0.7809400
ganganF73v0_A01	1340000	1440000	27629	81519	100000	0.8151900
ganganF73v0_A01	1360000	1460000	27671	84624	100000	0.8462400
ganganF73v0_A01	1380000	1480000	25635	83231	100000	0.8323100
ganganF73v0_A01	1400000	1500000	23831	79653	100000	0.7965300
ganganF73v0_A01	1420000	1520000	21916	77178	100000	0.7717800
ganganF73v0_A01	1440000	1540000	19778	74313	100000	0.7431300
ganganF73v0_A01	1460000	1560000	15382	71373	100000	0.7137300
ganganF73v0_A01	1480000	1580000	15344	72285	100000	0.7228500
ganganF73v0_A01	1500000	1600000	16781	74862	100000	0.7486200
ganganF73v0_A01	1520000	1620000	18969	75094	100000	0.7509400
ganganF73v0_A01	1540000	1640000	19629	76049	100000	0.7604900
ganganF73v0_A01	1560000	1660000	21540	76888	100000	0.7688800
ganganF73v0_A01	1580000	1680000	24885	78230	100000	0.7823000
ganganF73v0_A01	1600000	1700000	25580	79215	100000	0.7921500
ganganF73v0_A01	1620000	1720000	24043	79448	100000	0.7944800
ganganF73v0_A01	1640000	1740000	19916	69082	100000	0.6908200
ganganF73v0_A01	1660000	1760000	19459	66348	100000	0.6634800
ganganF73v0_A01	1680000	1780000	17927	64803	100000	0.6480300
ganganF73v0_A01	1700000	1800000	17987	64042	100000	0.6404200
ganganF73v0_A01	1720000	1820000	18118	63544	100000	0.6354400
ganganF73v0_A01	1740000	1840000	19970	68207	100000	0.6820700
ganganF73v0_A01	1760000	1860000	21481	72980	100000	0.7298000
ganganF73v0_A01	1780000	1880000	20613	72658	100000	0.7265800
ganganF73v0_A01	1800000	1900000	18623	66818	100000	0.6681800
ganganF73v0_A01	1820000	1920000	20081	68696	100000	0.6869600
ganganF73v0_A01	1840000	1940000	22072	75790	100000	0.7579000
ganganF73v0_A01	1860000	1960000	19520	73952	100000	0.7395200
ganganF73v0_A01	1880000	1980000	17830	71931	100000	0.7193100
ganganF73v0_A01	1900000	2000000	21631	79302	100000	0.7930200
ganganF73v0_A01	1920000	2020000	20457	75954	100000	0.7595400
ganganF73v0_A01	1940000	2040000	17728	70588	100000	0.7058800
ganganF73v0_A01	1960000	2060000	20351	72777	100000	0.7277700
ganganF73v0_A01	1980000	2080000	21600	74513	100000	0.7451300
ganganF73v0_A01	2000000	2100000	16717	65205	100000	0.6520500
ganganF73v0_A01	2020000	2120000	15473	67246	100000	0.6724600
ganganF73v0_A01	2040000	2140000	17819	72093	100000	0.7209300
ganganF73v0_A01	2060000	2160000	16894	71899	100000	0.7189900
ganganF73v0_A01	2080000	2180000	15721	70206	100000	0.7020600
ganganF73v0_A01	2100000	2200000	18454	80034	100000	0.8003400
ganganF73v0_A01	2120000	2220000	19657	80602	100000	0.8060200
ganganF73v0_A01	2140000	2240000	19999	82273	100000	0.8227300
ganganF73v0_A01	2160000	2260000	17561	77079	100000	0.7707900
ganganF73v0_A01	2180000	2280000	19600	78713	100000	0.7871300
ganganF73v0_A01	2200000	2300000	21179	76665	100000	0.7666500
ganganF73v0_A01	2220000	2320000	20186	75991	100000	0.7599100
ganganF73v0_A01	2240000	2340000	19923	73757	100000	0.7375700
ganganF73v0_A01	2260000	2360000	25088	79982	100000	0.7998200
ganganF73v0_A01	2280000	2380000	23397	79170	100000	0.7917000
ganganF73v0_A01	2300000	2400000	22195	77716	100000	0.7771600
ganganF73v0_A01	2320000	2420000	23518	76930	100000	0.7693000
ganganF73v0_A01	2340000	2440000	22221	72591	100000	0.7259100
ganganF73v0_A01	2360000	2460000	17508	63462	100000	0.6346200
ganganF73v0_A01	2380000	2480000	18534	60037	100000	0.6003700
ganganF73v0_A01	2400000	2500000	18403	57577	100000	0.5757700
ganganF73v0_A01	2420000	2520000	18584	58892	100000	0.5889200
ganganF73v0_A01	2440000	2540000	18269	60913	100000	0.6091300
ganganF73v0_A01	2460000	2560000	23278	68622	100000	0.6862200
ganganF73v0_A01	2480000	2580000	25130	74002	100000	0.7400200
ganganF73v0_A01	2500000	2600000	24715	74343	100000	0.7434300
