C1	3548	3725	BolC1t00001H	0	-	0	0	177	0.0000000
C1	3810	4929	BolC1t00002H	0	+	288	1062	1119	0.9490617
C1	4970	5360	BolC1t00003H	0	+	227	390	390	1.0000000
C1	6190	8277	BolC1t00004H	0	+	517	1552	2087	0.7436512
C1	9619	11251	BolC1t00005H	0	-	55	802	1632	0.4914216
C1	11829	12687	BolC1t00006H	0	+	51	285	858	0.3321678
C1	15536	19052	BolC1t00007H	0	+	181	1456	3516	0.4141069
C1	25727	28608	BolC1t00008H	0	-	0	0	2881	0.0000000
C1	29302	30359	BolC1t00009H	0	+	8	38	1057	0.0359508
C1	30778	30913	BolC1t00010H	0	-	0	0	135	0.0000000
C1	33422	35705	BolC1t00011H	0	-	0	0	2283	0.0000000
C1	37066	38059	BolC1t00012H	0	-	49	850	993	0.8559920
C1	45691	49329	BolC1t00013H	0	+	504	2395	3638	0.6583288
C1	49563	50153	BolC1t00014H	0	-	103	579	590	0.9813559
C1	51642	52725	BolC1t00015H	0	-	123	881	1083	0.8134811
C1	84365	84947	BolC1t00016H	0	-	36	359	582	0.6168385
C1	88008	89100	BolC1t00017H	0	-	150	980	1092	0.8974359
C1	94170	94614	BolC1t00018H	0	-	0	0	444	0.0000000
C1	98004	98277	BolC1t00019H	0	-	0	0	273	0.0000000
C1	103459	103777	BolC1t00020H	0	+	4	197	318	0.6194969
C1	114419	116024	BolC1t00021H	0	+	216	1039	1605	0.6473520
C1	116271	119220	BolC1t00022H	0	-	1427	2486	2949	0.8429976
C1	120140	121068	BolC1t00023H	0	-	143	731	928	0.7877155
C1	121867	122786	BolC1t00024H	0	+	339	919	919	1.0000000
C1	123368	127153	BolC1t00025H	0	-	1646	3635	3785	0.9603699
C1	129944	131990	BolC1t00026H	0	-	381	1589	2046	0.7766373
C1	134252	135406	BolC1t00027H	0	+	347	1154	1154	1.0000000
C1	136442	139704	BolC1t00028H	0	-	994	3109	3262	0.9530963
C1	141028	141202	BolC1t00029H	0	-	34	174	174	1.0000000
C1	143354	146278	BolC1t00030H	0	-	714	2555	2924	0.8738030
C1	153990	156971	BolC1t00031H	0	+	1066	2758	2981	0.9251929
C1	163747	165786	BolC1t00032H	0	+	7	98	2039	0.0480628
C1	165867	167109	BolC1t00033H	0	+	0	0	1242	0.0000000
C1	167321	168050	BolC1t00034H	0	+	160	729	729	1.0000000
C1	168749	170036	BolC1t00035H	0	-	450	1007	1287	0.7824398
C1	173576	178340	BolC1t00036H	0	+	1589	4024	4764	0.8446683
C1	178748	178922	BolC1t00037H	0	+	168	174	174	1.0000000
C1	179266	180580	BolC1t00038H	0	-	459	1296	1314	0.9863014
C1	181402	181844	BolC1t00039H	0	-	8	155	442	0.3506787
C1	182918	185534	BolC1t00040H	0	-	128	2191	2616	0.8375382
C1	185965	186451	BolC1t00041H	0	-	275	486	486	1.0000000
C1	187493	188040	BolC1t00042H	0	-	600	547	547	1.0000000
C1	188822	190377	BolC1t00043H	0	-	1281	1555	1555	1.0000000
C1	191587	193491	BolC1t00044H	0	-	1729	1904	1904	1.0000000
C1	197132	198038	BolC1t00045H	0	+	482	906	906	1.0000000
C1	198370	198800	BolC1t00046H	0	-	391	430	430	1.0000000
C1	201326	202115	BolC1t00047H	0	-	186	722	789	0.9150824
C1	202709	203341	BolC1t00048H	0	+	361	632	632	1.0000000
C1	204881	206192	BolC1t00049H	0	+	667	1246	1311	0.9504195
C1	206416	206812	BolC1t00050H	0	-	174	396	396	1.0000000
C1	211436	216209	BolC1t00051H	0	+	1076	4303	4773	0.9015294
C1	218169	218538	BolC1t00052H	0	+	118	369	369	1.0000000
C1	221294	223905	BolC1t00053H	0	+	1473	2467	2611	0.9448487
C1	231750	235335	BolC1t00054H	0	+	832	3108	3585	0.8669456
C1	265706	267936	BolC1t00055H	0	-	1108	2142	2230	0.9605381
C1	276157	291023	BolC1t00056H	0	+	2080	8433	14866	0.5672676
C1	291895	296027	BolC1t00057H	0	-	1626	3342	4132	0.8088093
C1	296799	299557	BolC1t00058H	0	-	1232	2758	2758	1.0000000
C1	299866	305565	BolC1t00059H	0	+	2434	5671	5699	0.9950868
C1	305780	308716	BolC1t00060H	0	-	1511	2936	2936	1.0000000
C1	309638	310796	BolC1t00061H	0	-	719	1158	1158	1.0000000
C1	312130	312538	BolC1t00062H	0	-	268	408	408	1.0000000
C1	314196	315378	BolC1t00063H	0	-	615	1182	1182	1.0000000
C1	317181	318429	BolC1t00064H	0	-	283	1171	1248	0.9383013
C1	320336	323993	BolC1t00065H	0	-	1487	3327	3657	0.9097621
C1	322225	327427	BolC1t00066H	0	+	2059	4326	5202	0.8316032
C1	328646	332814	BolC1t00067H	0	+	484	2472	4168	0.5930902
C1	333721	334626	BolC1t00068H	0	+	561	501	905	0.5535911
C1	337905	338025	BolC1t00069H	0	+	66	120	120	1.0000000
C1	339194	345951	BolC1t00070H	0	+	1843	6259	6757	0.9262987
C1	348225	350572	BolC1t00071H	0	+	1027	2282	2347	0.9723051
C1	355523	355739	BolC1t00072H	0	+	5	42	216	0.1944444
C1	356263	358175	BolC1t00073H	0	-	295	1873	1912	0.9796025
C1	359522	360048	BolC1t00074H	0	+	484	526	526	1.0000000
C1	361984	362738	BolC1t00075H	0	+	12	234	754	0.3103448
C1	364302	367353	BolC1t00076H	0	-	1548	2951	3051	0.9672239
C1	369445	370327	BolC1t00077H	0	-	362	868	882	0.9841270
C1	388971	390314	BolC1t00078H	0	-	223	1246	1343	0.9277737
C1	390626	391721	BolC1t00079H	0	+	262	893	1095	0.8155251
C1	397462	399399	BolC1t00080H	0	-	97	1033	1937	0.5332989
C1	423977	424808	BolC1t00081H	0	-	134	749	831	0.9013237
C1	429174	431646	BolC1t00082H	0	-	782	2312	2472	0.9352751
C1	435939	436639	BolC1t00083H	0	+	44	414	700	0.5914286
C1	438683	441221	BolC1t00084H	0	-	972	2431	2538	0.9578408
C1	444235	445393	BolC1t00085H	0	-	460	1146	1158	0.9896373
C1	446346	446460	BolC1t00086H	0	-	254	114	114	1.0000000
C1	450223	451606	BolC1t00087H	0	+	51	675	1383	0.4880694
C1	452736	454265	BolC1t00088H	0	+	978	1527	1529	0.9986920
C1	455074	456788	BolC1t00089H	0	+	1249	1714	1714	1.0000000
C1	457457	458000	BolC1t00090H	0	+	245	543	543	1.0000000
C1	459078	461858	BolC1t00091H	0	-	1984	2780	2780	1.0000000
C1	463406	465433	BolC1t00092H	0	-	1131	1978	2027	0.9758263
C1	466587	468390	BolC1t00093H	0	+	1337	1803	1803	1.0000000
