zheyou73v0_A01	7957	8856	BnaA01T0000100ZY	0	+	0	0	899	0.0000000
zheyou73v0_A01	10071	14313	BnaA01T0000200ZY	0	+	0	0	4242	0.0000000
zheyou73v0_A01	22073	24151	BnaA01T0000300ZY	0	-	0	0	2078	0.0000000
zheyou73v0_A01	25515	25875	BnaA01T0000400ZY	0	-	0	0	360	0.0000000
zheyou73v0_A01	27102	28759	BnaA01T0000500ZY	0	-	0	0	1657	0.0000000
zheyou73v0_A01	34276	35125	BnaA01T0000600ZY	0	+	0	0	849	0.0000000
zheyou73v0_A01	37978	41487	BnaA01T0000700ZY	0	+	0	0	3509	0.0000000
zheyou73v0_A01	49589	51004	BnaA01T0000800ZY	0	+	0	0	1415	0.0000000
zheyou73v0_A01	53422	55002	BnaA01T0000900ZY	0	+	0	0	1580	0.0000000
zheyou73v0_A01	55006	56953	BnaA01T0001000ZY	0	+	0	0	1947	0.0000000
zheyou73v0_A01	58204	59428	BnaA01T0001100ZY	0	-	0	0	1224	0.0000000
zheyou73v0_A01	66483	67819	BnaA01T0001200ZY	0	+	0	0	1336	0.0000000
zheyou73v0_A01	72497	76107	BnaA01T0001300ZY	0	+	0	0	3610	0.0000000
zheyou73v0_A01	76334	76853	BnaA01T0001400ZY	0	-	0	0	519	0.0000000
zheyou73v0_A01	78223	79694	BnaA01T0001500ZY	0	-	0	0	1471	0.0000000
zheyou73v0_A01	97534	98144	BnaA01T0001600ZY	0	-	0	0	610	0.0000000
zheyou73v0_A01	103032	103753	BnaA01T0001700ZY	0	+	0	0	721	0.0000000
zheyou73v0_A01	105253	106394	BnaA01T0001800ZY	0	-	0	0	1141	0.0000000
zheyou73v0_A01	107949	108463	BnaA01T0001900ZY	0	-	0	0	514	0.0000000
zheyou73v0_A01	115880	116742	BnaA01T0002000ZY	0	+	0	0	862	0.0000000
zheyou73v0_A01	120803	121678	BnaA01T0002100ZY	0	+	0	0	875	0.0000000
zheyou73v0_A01	126066	127698	BnaA01T0002200ZY	0	+	0	0	1632	0.0000000
zheyou73v0_A01	127946	130784	BnaA01T0002300ZY	0	-	0	0	2838	0.0000000
zheyou73v0_A01	131279	133178	BnaA01T0002400ZY.2	0	-	0	0	1899	0.0000000
zheyou73v0_A01	131281	133178	BnaA01T0002400ZY	0	-	0	0	1897	0.0000000
zheyou73v0_A01	131281	133178	BnaA01T0002400ZY.1	0	-	0	0	1897	0.0000000
zheyou73v0_A01	133523	137369	BnaA01T0002500ZY	0	-	0	0	3846	0.0000000
zheyou73v0_A01	133523	137369	BnaA01T0002500ZY.1	0	-	0	0	3846	0.0000000
zheyou73v0_A01	138717	140758	BnaA01T0002600ZY	0	-	0	0	2041	0.0000000
zheyou73v0_A01	141899	144206	BnaA01T0002700ZY	0	-	0	0	2307	0.0000000
zheyou73v0_A01	145646	148970	BnaA01T0002800ZY	0	-	0	0	3324	0.0000000
zheyou73v0_A01	154706	157640	BnaA01T0002900ZY	0	+	0	0	2934	0.0000000
zheyou73v0_A01	159292	160848	BnaA01T0003000ZY	0	-	0	0	1556	0.0000000
zheyou73v0_A01	164589	169424	BnaA01T0003100ZY	0	+	0	0	4835	0.0000000
zheyou73v0_A01	164589	169148	BnaA01T0003100ZY.1	0	+	0	0	4559	0.0000000
zheyou73v0_A01	164589	169148	BnaA01T0003100ZY.2	0	+	0	0	4559	0.0000000
zheyou73v0_A01	172081	174136	BnaA01T0003200ZY	0	-	0	0	2055	0.0000000
zheyou73v0_A01	174969	175432	BnaA01T0003300ZY	0	-	0	0	463	0.0000000
zheyou73v0_A01	176492	179086	BnaA01T0003400ZY	0	-	0	0	2594	0.0000000
zheyou73v0_A01	179494	180553	BnaA01T0003500ZY	0	-	0	0	1059	0.0000000
zheyou73v0_A01	180771	181374	BnaA01T0003600ZY	0	-	0	0	603	0.0000000
zheyou73v0_A01	182180	184571	BnaA01T0003700ZY	0	-	0	0	2391	0.0000000
zheyou73v0_A01	182180	184571	BnaA01T0003700ZY.1	0	-	0	0	2391	0.0000000
zheyou73v0_A01	186194	188572	BnaA01T0003800ZY	0	-	0	0	2378	0.0000000
zheyou73v0_A01	188885	189948	BnaA01T0003900ZY	0	+	0	0	1063	0.0000000
zheyou73v0_A01	190457	190742	BnaA01T0004000ZY	0	-	0	0	285	0.0000000
zheyou73v0_A01	193072	194373	BnaA01T0004100ZY	0	-	0	0	1301	0.0000000
zheyou73v0_A01	193072	193949	BnaA01T0004100ZY.1	0	-	0	0	877	0.0000000
zheyou73v0_A01	194658	195739	BnaA01T0004200ZY	0	+	0	0	1081	0.0000000
zheyou73v0_A01	194658	196014	BnaA01T0004200ZY.1	0	+	0	0	1356	0.0000000
zheyou73v0_A01	196661	197249	BnaA01T0004300ZY	0	+	0	0	588	0.0000000
zheyou73v0_A01	197778	198168	BnaA01T0004400ZY	0	-	0	0	390	0.0000000
zheyou73v0_A01	200360	200807	BnaA01T0004500ZY	0	+	0	0	447	0.0000000
zheyou73v0_A01	200883	202791	BnaA01T0004600ZY	0	+	0	0	1908	0.0000000
zheyou73v0_A01	206801	217214	BnaA01T0004700ZY	0	+	0	0	10413	0.0000000
zheyou73v0_A01	219678	220023	BnaA01T0004800ZY	0	+	0	0	345	0.0000000
zheyou73v0_A01	223999	226109	BnaA01T0004900ZY	0	+	0	0	2110	0.0000000
zheyou73v0_A01	231274	234958	BnaA01T0005000ZY	0	+	0	0	3684	0.0000000
zheyou73v0_A01	240240	242780	BnaA01T0005100ZY	0	-	0	0	2540	0.0000000
zheyou73v0_A01	250242	265701	BnaA01T0005200ZY	0	+	0	0	15459	0.0000000
zheyou73v0_A01	268970	271709	BnaA01T0005300ZY	0	-	0	0	2739	0.0000000
zheyou73v0_A01	276424	279411	BnaA01T0005400ZY	0	+	0	0	2987	0.0000000
zheyou73v0_A01	284906	286257	BnaA01T0005500ZY	0	-	0	0	1351	0.0000000
zheyou73v0_A01	291007	291778	BnaA01T0005600ZY	0	-	0	0	771	0.0000000
